365^700	114.06612	30.58493	-9.76	19
365^715	114.06612	30.59843	-8.31	16
365^742	114.06612	30.62273	-10.07	27
365^757	114.06612	30.63623	-8.69	255
366^693	114.06716	30.57863	-8.58	18
366^732	114.06716	30.61373	-9.63	190
366^747	114.06716	30.62723	-8.96	5131
366^774	114.06716	30.65153	-13.25	2
367^698	114.06820	30.58313	-11.75	2
367^722	114.06820	30.60473	-9.26	811
367^737	114.06820	30.61823	-10.06	8
367^764	114.06820	30.64253	-8.28	200
367^779	114.06820	30.65603	-8.00	1
368^712	114.06924	30.59573	-10.00	7
368^727	114.06924	30.60923	-10.19	278
368^754	114.06924	30.63353	-8.41	810
368^769	114.06924	30.64703	-11.13	4
368^781	114.06924	30.65783	-20.00	1
369^690	114.07028	30.57593	-8.26	35
369^702	114.07028	30.58673	-11.77	26
369^717	114.07028	30.60023	-9.43	30
369^744	114.07028	30.62453	-8.29	231
369^759	114.07028	30.63803	-9.61	14
369^771	114.07028	30.64883	-11.25	2
370^692	114.07132	30.57773	-9.50	38
370^704	114.07132	30.58853	-10.75	8
370^719	114.07132	30.60203	-9.85	119
370^731	114.07132	30.61283	-10.16	556
370^746	114.07132	30.62633	-10.25	65
370^773	114.07132	30.65063	-11.33	3
371^697	114.07236	30.58223	-10.86	131
371^721	114.07236	30.60383	-10.05	11
371^736	114.07236	30.61733	-10.39	65
371^763	114.07236	30.64163	-12.09	32
372^711	114.07340	30.59483	-12.00	4
372^726	114.07340	30.60833	-9.65	492
372^753	114.07340	30.63263	-12.83	3
372^768	114.07340	30.64613	-12.31	8
373^701	114.07444	30.58583	-11.81	13
373^716	114.07444	30.59933	-11.71	31
373^743	114.07444	30.62363	-11.50	1
373^758	114.07444	30.63713	-12.00	1
373^770	114.07444	30.64793	-12.88	4
373^785	114.07444	30.66143	-12.50	16
374^694	114.07548	30.57953	-9.70	83
374^706	114.07548	30.59033	-9.95	11
374^733	114.07548	30.61463	-10.74	110
374^748	114.07548	30.62813	-12.50	1
374^760	114.07548	30.63893	-10.06	35
375^699	114.07652	30.58403	-10.59	11
375^723	114.07652	30.60563	-10.24	633
375^738	114.07652	30.61913	-10.26	19
375^750	114.07652	30.62993	-13.25	8
375^765	114.07652	30.64343	-10.31	16
376^689	114.07756	30.57503	-10.37	30
376^713	114.07756	30.59663	-11.20	5
376^728	114.07756	30.61013	-10.10	301
376^740	114.07756	30.62093	-12.00	2
376^755	114.07756	30.63443	-13.80	5
377^691	114.07860	30.57683	-10.28	9
377^703	114.07860	30.58763	-12.25	2
377^718	114.07860	30.60113	-11.75	2
377^730	114.07860	30.61193	-10.31	40
377^745	114.07860	30.62543	-11.63	4
377^772	114.07860	30.64973	-11.00	2
378^696	114.07964	30.58133	-10.51	87
378^708	114.07964	30.59213	-12.67	3
378^720	114.07964	30.60293	-11.75	2
378^735	114.07964	30.61643	-11.36	11
378^762	114.07964	30.64073	-15.00	5
379^710	114.08068	30.59393	-14.00	1
379^725	114.08068	30.60743	-10.80	80
379^752	114.08068	30.63173	-15.25	2
379^767	114.08068	30.64523	-11.33	3
380^712	114.08172	30.59573	-11.44	8
380^727	114.08172	30.60923	-8.84	89
380^754	114.08172	30.63353	-18.00	2
380^769	114.08172	30.64703	-20.75	2
380^781	114.08172	30.65783	-16.50	1
381^690	114.08276	30.57593	-11.11	38
381^702	114.08276	30.58673	-10.86	25
381^717	114.08276	30.60023	-10.85	13
381^744	114.08276	30.62453	-16.25	2
381^759	114.08276	30.63803	-8.92	80
382^695	114.08380	30.58043	-10.16	65
382^707	114.08380	30.59123	-10.48	25
382^734	114.08380	30.61553	-11.67	23
382^749	114.08380	30.62903	-8.81	27
382^761	114.08380	30.63983	-14.50	1
382^776	114.08380	30.65333	-9.00	1
383^724	114.08484	30.60653	-11.91	22
383^739	114.08484	30.62003	-12.50	6
383^751	114.08484	30.63083	-10.65	44
383^766	114.08484	30.64433	-12.20	5
384^714	114.08588	30.59753	-11.66	16
384^729	114.08588	30.61103	-9.52	388
384^741	114.08588	30.62183	-10.77	24
384^756	114.08588	30.63533	-10.00	3
384^783	114.08588	30.65963	-14.00	1
385^692	114.08692	30.57773	-11.20	91
385^704	114.08692	30.58853	-11.08	128
385^719	114.08692	30.60203	-11.17	6
385^731	114.08692	30.61283	-11.00	24
385^746	114.08692	30.62633	-10.50	4
385^773	114.08692	30.65063	-8.33	3
386^697	114.08796	30.58223	-10.83	24
386^709	114.08796	30.59303	-9.07	7
386^721	114.08796	30.60383	-10.46	25
386^736	114.08796	30.61733	-11.56	44
386^763	114.08796	30.64163	-14.38	13
386^778	114.08796	30.65513	-13.50	1
387^711	114.08900	30.59483	-10.95	10
387^726	114.08900	30.60833	-9.19	119
387^753	114.08900	30.63263	-11.90	5
387^768	114.08900	30.64613	-12.50	6
387^780	114.08900	30.65693	-14.17	3
388^701	114.09004	30.58583	-9.94	8
388^716	114.09004	30.59933	-12.50	6
388^743	114.09004	30.62363	-11.07	15
388^758	114.09004	30.63713	-13.50	1
389^694	114.09108	30.57953	-11.47	234
389^706	114.09108	30.59033	-9.11	59
389^733	114.09108	30.61463	-8.70	79
389^748	114.09108	30.62813	-11.79	7
389^760	114.09108	30.63893	-9.54	12
389^775	114.09108	30.65243	-10.44	8
390^696	114.09212	30.58133	-10.92	39
390^708	114.09212	30.59213	-10.67	6
390^720	114.09212	30.60293	-10.28	36
390^735	114.09212	30.61643	-12.31	39
390^762	114.09212	30.64073	-12.00	6
390^777	114.09212	30.65423	-11.00	11
391^710	114.09316	30.59393	-11.64	7
391^725	114.09316	30.60743	-9.83	148
391^752	114.09316	30.63173	-12.88	12
391^767	114.09316	30.64523	-10.39	9
392^700	114.09420	30.58493	-11.00	18
392^715	114.09420	30.59843	-11.43	27
392^742	114.09420	30.62273	-10.90	10
392^757	114.09420	30.63623	-9.69	13
392^784	114.09420	30.66053	-11.63	4
393^693	114.09524	30.57863	-10.88	87
393^705	114.09524	30.58943	-11.38	4
393^732	114.09524	30.61373	-7.97	827
393^747	114.09524	30.62723	-11.40	10
393^774	114.09524	30.65153	-13.42	6
394^698	114.09628	30.58313	-11.41	11
394^722	114.09628	30.60473	-9.95	152
394^737	114.09628	30.61823	-8.70	2551
394^764	114.09628	30.64253	-10.92	26
394^779	114.09628	30.65603	-12.00	1
395^712	114.09732	30.59573	-11.61	9
395^727	114.09732	30.60923	-9.54	639
395^754	114.09732	30.63353	-11.68	44
395^769	114.09732	30.64703	-11.72	9
395^781	114.09732	30.65783	-11.00	3
396^690	114.09836	30.57593	-10.91	57
396^702	114.09836	30.58673	-11.25	8
396^717	114.09836	30.60023	-11.05	64
396^744	114.09836	30.62453	-8.59	53
396^759	114.09836	30.63803	-10.82	57
396^771	114.09836	30.64883	-9.67	3
397^695	114.09940	30.58043	-11.41	46
397^707	114.09940	30.59123	-10.77	15
397^734	114.09940	30.61553	-8.61	3120
397^749	114.09940	30.62903	-8.98	110
397^761	114.09940	30.63983	-11.92	19
398^724	114.10044	30.60653	-10.04	369
398^739	114.10044	30.62003	-9.04	2921
398^751	114.10044	30.63083	-9.82	68
399^714	114.10148	30.59753	-7.33	56
399^729	114.10148	30.61103	-9.43	187
399^741	114.10148	30.62183	-9.47	1144
399^756	114.10148	30.63533	-10.09	61
400^689	114.10252	30.57503	-11.55	28
400^713	114.10252	30.59663	-11.95	10
400^728	114.10252	30.61013	-9.07	435
400^740	114.10252	30.62093	-8.87	3781
400^755	114.10252	30.63443	-9.66	41
400^782	114.10252	30.65873	-11.13	4
401^691	114.10356	30.57683	-10.88	34
401^703	114.10356	30.58763	-7.83	3
401^718	114.10356	30.60113	-11.02	51
401^730	114.10356	30.61193	-8.58	633
401^745	114.10356	30.62543	-8.94	204
401^772	114.10356	30.64973	-8.75	2
402^696	114.10460	30.58133	-10.50	28
402^708	114.10460	30.59213	-12.09	16
402^720	114.10460	30.60293	-11.06	74
402^735	114.10460	30.61643	-6.80	3908
402^762	114.10460	30.64073	-10.72	27
403^710	114.10564	30.59393	-12.23	11
403^725	114.10564	30.60743	-8.86	626
403^752	114.10564	30.63173	-11.47	17
403^767	114.10564	30.64523	-11.44	8
404^700	114.10668	30.58493	-10.94	8
404^715	114.10668	30.59843	-11.55	11
404^742	114.10668	30.62273	-9.38	1570
404^757	114.10668	30.63623	-10.57	23
404^784	114.10668	30.66053	-9.60	58
405^693	114.10772	30.57863	-10.94	16
405^705	114.10772	30.58943	-11.67	21
405^732	114.10772	30.61373	-9.01	181
405^747	114.10772	30.62723	-11.29	17
406^698	114.10876	30.58313	-11.78	23
406^722	114.10876	30.60473	-10.24	328
406^737	114.10876	30.61823	-8.85	868
406^764	114.10876	30.64253	-10.75	8
407^712	114.10980	30.59573	-11.85	13
407^727	114.10980	30.60923	-9.29	468
407^754	114.10980	30.63353	-11.60	25
407^769	114.10980	30.64703	-11.33	9
407^781	114.10980	30.65783	-7.00	2
408^690	114.11084	30.57593	-9.35	42
408^702	114.11084	30.58673	-11.17	21
408^717	114.11084	30.60023	-10.85	127
408^744	114.11084	30.62453	-9.04	1298
408^759	114.11084	30.63803	-8.07	7
408^771	114.11084	30.64883	-11.83	3
409^695	114.11188	30.58043	-11.27	31
409^707	114.11188	30.59123	-11.81	18
409^734	114.11188	30.61553	-9.67	100
409^749	114.11188	30.62903	-9.73	222
409^761	114.11188	30.63983	-10.30	5
409^776	114.11188	30.65333	-8.75	8
410^697	114.11292	30.58223	-12.46	14
410^709	114.11292	30.59303	-11.35	41
410^721	114.11292	30.60383	-6.57	802
410^736	114.11292	30.61733	-9.23	101
410^763	114.11292	30.64163	-7.45	11
410^778	114.11292	30.65513	-11.00	2
411^711	114.11396	30.59483	-10.76	19
411^726	114.11396	30.60833	-8.41	991
411^753	114.11396	30.63263	-9.82	53
411^768	114.11396	30.64613	-9.73	15
411^780	114.11396	30.65693	-13.50	1
412^701	114.11500	30.58583	-11.62	78
412^716	114.11500	30.59933	-10.17	62
412^743	114.11500	30.62363	-9.66	216
412^758	114.11500	30.63713	-10.07	28
412^770	114.11500	30.64793	-11.94	8
412^785	114.11500	30.66143	-10.50	4
413^694	114.11604	30.57953	-11.02	47
413^706	114.11604	30.59033	-11.30	42
413^733	114.11604	30.61463	-9.78	546
413^748	114.11604	30.62813	-10.71	1036
413^760	114.11604	30.63893	-11.75	8
413^775	114.11604	30.65243	-10.63	16
414^699	114.11708	30.58403	-9.81	69
414^723	114.11708	30.60563	-9.80	732
414^738	114.11708	30.61913	-9.62	363
414^750	114.11708	30.62993	-10.90	1094
414^765	114.11708	30.64343	-10.45	20
415^689	114.11812	30.57503	-11.33	49
415^713	114.11812	30.59663	-9.22	18
415^728	114.11812	30.61013	-8.33	8379
415^740	114.11812	30.62093	-9.77	513
415^755	114.11812	30.63443	-9.16	16
415^782	114.11812	30.65873	-10.11	61
416^691	114.11916	30.57683	-11.37	71
416^703	114.11916	30.58763	-11.70	15
416^718	114.11916	30.60113	-10.51	1024
416^730	114.11916	30.61193	-8.41	6864
416^745	114.11916	30.62543	-8.64	2067
417^696	114.12020	30.58133	-10.94	124
417^708	114.12020	30.59213	-10.74	23
417^720	114.12020	30.60293	-10.18	694
417^735	114.12020	30.61643	-9.39	562
417^762	114.12020	30.64073	-11.06	8
417^777	114.12020	30.65423	-9.74	92
418^710	114.12124	30.59393	-11.26	23
418^725	114.12124	30.60743	-7.72	513
418^752	114.12124	30.63173	-9.04	187
418^767	114.12124	30.64523	-11.83	3
419^700	114.12228	30.58493	-11.17	6
419^715	114.12228	30.59843	-10.56	16
419^742	114.12228	30.62273	-10.03	1763
419^757	114.12228	30.63623	-10.78	39
419^784	114.12228	30.66053	-10.08	30
420^690	114.12332	30.57593	-9.89	375
420^702	114.12332	30.58673	-10.61	23
420^717	114.12332	30.60023	-10.31	105
420^744	114.12332	30.62453	-10.52	10565
420^759	114.12332	30.63803	-10.00	3
420^771	114.12332	30.64883	-12.55	11
421^695	114.12436	30.58043	-10.52	132
421^707	114.12436	30.59123	-11.43	80
421^734	114.12436	30.61553	-8.56	759
421^749	114.12436	30.62903	-9.51	489
421^761	114.12436	30.63983	-9.61	203
421^776	114.12436	30.65333	-10.30	28
422^724	114.12540	30.60653	-8.73	1163
422^739	114.12540	30.62003	-9.72	573
422^751	114.12540	30.63083	-7.44	2691
422^766	114.12540	30.64433	-10.05	130
423^714	114.12644	30.59753	-10.75	189
423^729	114.12644	30.61103	-7.59	1167
423^741	114.12644	30.62183	-10.59	1357
423^756	114.12644	30.63533	-9.92	44
423^783	114.12644	30.65963	-9.38	26
424^692	114.12748	30.57773	-10.82	44
424^704	114.12748	30.58853	-12.58	20
424^719	114.12748	30.60203	-10.04	851
424^731	114.12748	30.61283	-9.35	2260
424^746	114.12748	30.62633	-10.66	1212
424^773	114.12748	30.65063	-10.17	50
425^697	114.12852	30.58223	-11.24	45
425^709	114.12852	30.59303	-11.11	27
425^721	114.12852	30.60383	-9.40	1200
425^736	114.12852	30.61733	-9.57	6891
425^763	114.12852	30.64163	-9.59	4119
425^778	114.12852	30.65513	-9.77	259
426^711	114.12956	30.59483	-10.52	24
426^726	114.12956	30.60833	-10.03	678
426^753	114.12956	30.63263	-7.05	13403
426^768	114.12956	30.64613	-10.28	143
426^780	114.12956	30.65693	-10.79	171
427^701	114.13060	30.58583	-9.43	130
427^716	114.13060	30.59933	-10.46	224
427^743	114.13060	30.62363	-9.38	2962
427^758	114.13060	30.63713	-8.82	8620
427^770	114.13060	30.64793	-9.20	456
427^785	114.13060	30.66143	-9.67	142
428^694	114.13164	30.57953	-10.02	25
428^706	114.13164	30.59033	-11.54	23
428^733	114.13164	30.61463	-8.04	1215
428^748	114.13164	30.62813	-9.98	4273
428^760	114.13164	30.63893	-8.67	605
428^775	114.13164	30.65243	-9.12	141
429^699	114.13268	30.58403	-11.27	61
429^723	114.13268	30.60563	-10.65	218
429^738	114.13268	30.61913	-8.55	4529
429^750	114.13268	30.62993	-9.15	3637
429^765	114.13268	30.64343	-6.96	3298
430^712	114.13372	30.59573	-9.98	221
430^727	114.13372	30.60923	-9.57	206
430^754	114.13372	30.63353	-9.36	161
430^769	114.13372	30.64703	-8.24	61
430^781	114.13372	30.65783	-9.98	260
431^690	114.13476	30.57593	-10.52	33
431^702	114.13476	30.58673	-10.59	49
431^717	114.13476	30.60023	-8.77	733
431^744	114.13476	30.62453	-7.42	7681
431^759	114.13476	30.63803	-9.04	2174
431^771	114.13476	30.64883	-9.00	870
432^695	114.13580	30.58043	-10.94	66
432^707	114.13580	30.59123	-10.74	19
432^734	114.13580	30.61553	-8.69	3252
432^749	114.13580	30.62903	-8.92	5176
432^761	114.13580	30.63983	-9.22	1472
432^776	114.13580	30.65333	-8.86	642
433^724	114.13684	30.60653	-10.36	391
433^739	114.13684	30.62003	-8.87	1574
433^751	114.13684	30.63083	-9.21	2291
433^766	114.13684	30.64433	-8.96	929
434^714	114.13788	30.59753	-10.69	42
434^729	114.13788	30.61103	-10.52	513
434^741	114.13788	30.62183	-8.55	10911
434^756	114.13788	30.63533	-8.31	11387
434^783	114.13788	30.65963	-9.75	102
435^692	114.13892	30.57773	-9.72	372
435^704	114.13892	30.58853	-10.28	16
435^719	114.13892	30.60203	-9.89	115
435^731	114.13892	30.61283	-9.14	3353
435^746	114.13892	30.62633	-9.59	2937
435^773	114.13892	30.65063	-8.17	928
436^697	114.13996	30.58223	-10.02	1746
436^709	114.13996	30.59303	-9.88	68
436^721	114.13996	30.60383	-9.12	453
436^736	114.13996	30.61733	-8.76	18209
436^763	114.13996	30.64163	-8.93	1594
436^778	114.13996	30.65513	-8.05	359
437^711	114.14100	30.59483	-10.93	34
437^726	114.14100	30.60833	-10.64	178
437^753	114.14100	30.63263	-8.92	1150
437^768	114.14100	30.64613	-8.66	2933
437^780	114.14100	30.65693	-8.51	357
438^701	114.14204	30.58583	-12.18	57
438^716	114.14204	30.59933	-10.72	59
438^743	114.14204	30.62363	-8.13	4464
438^758	114.14204	30.63713	-8.79	2065
438^770	114.14204	30.64793	-8.45	4736
438^785	114.14204	30.66143	-9.52	63
439^694	114.14308	30.57953	-8.79	3141
439^706	114.14308	30.59033	-10.27	15
439^733	114.14308	30.61463	-8.71	4710
439^748	114.14308	30.62813	-7.79	7255
439^760	114.14308	30.63893	-9.45	1158
439^775	114.14308	30.65243	-9.74	194
440^696	114.14412	30.58133	-7.68	913
440^708	114.14412	30.59213	-10.28	94
440^720	114.14412	30.60293	-10.95	319
440^735	114.14412	30.61643	-7.52	16562
440^762	114.14412	30.64073	-6.83	27233
440^777	114.14412	30.65423	-9.72	108
441^710	114.14516	30.59393	-10.67	32
441^725	114.14516	30.60743	-10.64	80
441^752	114.14516	30.63173	-7.64	13378
441^767	114.14516	30.64523	-7.58	4796
442^700	114.14620	30.58493	-11.11	64
442^715	114.14620	30.59843	-11.07	239
442^742	114.14620	30.62273	-9.04	548
442^757	114.14620	30.63623	-8.37	879
442^784	114.14620	30.66053	-10.22	172
443^693	114.14724	30.57863	-8.67	1866
443^705	114.14724	30.58943	-11.10	52
443^732	114.14724	30.61373	-9.13	3070
443^747	114.14724	30.62723	-10.27	682
443^774	114.14724	30.65153	-9.17	844
444^698	114.14828	30.58313	-10.61	493
444^722	114.14828	30.60473	-10.75	73
444^737	114.14828	30.61823	-9.50	5991
444^764	114.14828	30.64253	-6.18	22830
444^779	114.14828	30.65603	-9.49	761
445^712	114.14932	30.59573	-10.26	448
445^727	114.14932	30.60923	-9.12	1745
445^754	114.14932	30.63353	-10.28	139
445^769	114.14932	30.64703	-9.61	181
445^781	114.14932	30.65783	-9.55	927
446^690	114.15036	30.57593	-11.08	139
446^702	114.15036	30.58673	-10.12	173
446^717	114.15036	30.60023	-10.65	83
446^744	114.15036	30.62453	-9.27	336
446^759	114.15036	30.63803	-9.41	642
446^771	114.15036	30.64883	-8.55	2095
447^695	114.15140	30.58043	-10.42	106
447^707	114.15140	30.59123	-10.20	1033
447^734	114.15140	30.61553	-8.79	24078
447^749	114.15140	30.62903	-10.00	295
447^761	114.15140	30.63983	-9.98	224
447^776	114.15140	30.65333	-10.46	41
340^696	114.04012	30.58133	-8.41	302
340^708	114.04012	30.59213	-9.29	57
340^720	114.04012	30.60293	-11.03	73
340^735	114.04012	30.61643	-12.13	40
340^762	114.04012	30.64073	-11.29	64
340^777	114.04012	30.65423	-12.22	9
341^710	114.04116	30.59393	-9.03	199
341^725	114.04116	30.60743	-10.87	15
341^752	114.04116	30.63173	-11.63	145
341^767	114.04116	30.64523	-12.00	4
342^700	114.04220	30.58493	-8.03	197
342^715	114.04220	30.59843	-9.14	42
342^742	114.04220	30.62273	-11.56	27
342^757	114.04220	30.63623	-11.25	242
342^784	114.04220	30.66053	-10.00	3
343^693	114.04324	30.57863	-8.54	236
343^705	114.04324	30.58943	-9.49	71
343^732	114.04324	30.61373	-11.70	23
343^747	114.04324	30.62723	-11.28	32
343^774	114.04324	30.65153	-10.96	23
344^698	114.04428	30.58313	-8.39	569
344^722	114.04428	30.60473	-10.33	6
344^737	114.04428	30.61823	-11.03	17
344^764	114.04428	30.64253	-10.50	5
344^779	114.04428	30.65603	-11.67	12
345^712	114.04532	30.59573	-7.32	155
345^727	114.04532	30.60923	-12.86	11
345^754	114.04532	30.63353	-10.27	43
345^769	114.04532	30.64703	-10.25	51
345^781	114.04532	30.65783	-12.67	3
346^690	114.04636	30.57593	-8.05	353
346^702	114.04636	30.58673	-8.79	384
346^717	114.04636	30.60023	-11.00	1
346^744	114.04636	30.62453	-11.69	269
346^759	114.04636	30.63803	-11.76	36
346^771	114.04636	30.64883	-12.75	4
347^695	114.04740	30.58043	-8.88	563
347^707	114.04740	30.59123	-8.67	132
347^734	114.04740	30.61553	-11.12	91
347^749	114.04740	30.62903	-10.96	38
347^761	114.04740	30.63983	-14.71	7
347^776	114.04740	30.65333	-11.25	10
348^724	114.04844	30.60653	-10.12	13
348^739	114.04844	30.62003	-12.42	132
348^751	114.04844	30.63083	-11.50	17
348^766	114.04844	30.64433	-11.50	11
349^714	114.04948	30.59753	-12.00	3
349^729	114.04948	30.61103	-10.84	87
349^741	114.04948	30.62183	-10.50	296
349^756	114.04948	30.63533	-10.80	5
349^783	114.04948	30.65963	-10.93	7
350^701	114.05052	30.58583	-9.70	60
350^716	114.05052	30.59933	-9.50	4
350^743	114.05052	30.62363	-10.68	1059
350^758	114.05052	30.63713	-11.55	11
350^770	114.05052	30.64793	-11.50	22
350^785	114.05052	30.66143	-10.82	22
351^694	114.05156	30.57953	-6.43	171
351^706	114.05156	30.59033	-9.09	27
351^733	114.05156	30.61463	-10.55	296
351^748	114.05156	30.62813	-9.39	482
351^760	114.05156	30.63893	-13.07	14
351^775	114.05156	30.65243	-11.50	7
352^699	114.05260	30.58403	-8.96	546
352^723	114.05260	30.60563	-11.28	25
352^738	114.05260	30.61913	-10.35	605
352^750	114.05260	30.62993	-9.27	68
352^765	114.05260	30.64343	-12.47	54
353^689	114.05364	30.57503	-10.24	149
353^713	114.05364	30.59663	-10.64	11
353^728	114.05364	30.61013	-10.04	91
353^740	114.05364	30.62093	-11.38	332
353^755	114.05364	30.63443	-11.59	34
353^782	114.05364	30.65873	-13.70	20
354^691	114.05468	30.57683	-8.76	39
354^703	114.05468	30.58763	-9.13	567
354^718	114.05468	30.60113	-11.45	33
354^730	114.05468	30.61193	-10.39	259
354^745	114.05468	30.62543	-8.66	2722
354^772	114.05468	30.64973	-11.81	105
355^696	114.05572	30.58133	-7.73	411
355^708	114.05572	30.59213	-10.40	25
355^720	114.05572	30.60293	-10.92	33
355^735	114.05572	30.61643	-10.30	2462
355^762	114.05572	30.64073	-12.24	31
355^777	114.05572	30.65423	-12.35	73
356^710	114.05676	30.59393	-9.89	41
356^725	114.05676	30.60743	-10.90	87
356^752	114.05676	30.63173	-10.45	155
356^767	114.05676	30.64523	-13.38	4
357^700	114.05780	30.58493	-8.63	332
357^715	114.05780	30.59843	-10.89	28
357^742	114.05780	30.62273	-9.92	366
357^757	114.05780	30.63623	-11.84	77
357^784	114.05780	30.66053	-8.50	83
358^693	114.05884	30.57863	-9.64	11
358^705	114.05884	30.58943	-9.34	50
358^732	114.05884	30.61373	-9.35	188
358^747	114.05884	30.62723	-10.27	220
