125,2,4;114.2933;30.60097222;130
125,3,4;114.2933;30.60097222;270
126,1,4;114.2860583;30.62239444;10
126,2,4;114.2860583;30.62239444;180
126,3,4;114.2860583;30.62239444;260
137,1,4;114.3462333;30.66411389;20
137,2,4;114.3462333;30.66411389;240
137,3,4;114.3462333;30.66411389;300
143,1,4;114.2848;30.60145556;85
143,2,4;114.2848;30.60145556;155
143,3,4;114.2848;30.60145556;300
145,1,4;114.2811944;30.61589444;60
145,2,4;114.2811944;30.61589444;200
145,3,4;114.2811944;30.61589444;330
160,1,4;114.3317972;30.66821667;75
160,2,4;114.3317972;30.66821667;185
160,3,4;114.3317972;30.66821667;305
170,1,4;114.2898056;30.59160278;45
170,2,4;114.2898056;30.59160278;130
170,3,4;114.2898056;30.59160278;260
173,1,4;114.3153;30.62745556;50
173,2,4;114.3153;30.62745556;170
173,3,4;114.3153;30.62745556;30
177,1,4;114.2947833;30.58866111;40
177,2,4;114.2947833;30.58866111;255
177,3,4;114.2947833;30.58866111;270
194,1,4;114.3147028;30.65424167;30
194,2,4;114.3147028;30.65424167;150
194,3,4;114.3147028;30.65424167;300
208,2,4;114.296957;30.604455;0
229,1,4;114.3145667;30.64754167;30
229,2,4;114.3145667;30.64754167;140
229,3,4;114.3145667;30.64754167;270
232,1,4;114.2826806;30.58095;30
232,2,4;114.2826806;30.58095;180
232,3,4;114.2826806;30.58095;280
256,1,4;114.2924222;30.58209722;30
256,2,4;114.2924222;30.58209722;190
256,3,4;114.2924222;30.58209722;305
257,1,4;114.2854306;30.58985833;20
257,2,4;114.2854306;30.58985833;140
257,3,4;114.2854306;30.58985833;220
265,1,4;114.3000556;30.598725;0
265,2,4;114.3000556;30.598725;120
265,3,4;114.3000556;30.598725;270
281,1,4;114.3069583;30.64126111;20
281,2,4;114.3069583;30.64126111;160
281,3,4;114.3069583;30.64126111;270
282,1,4;114.2919444;30.62023056;30
282,2,4;114.2919444;30.62023056;170
282,3,4;114.2919444;30.62023056;290
283,1,4;114.2902083;30.58872222;50
283,2,4;114.2902083;30.58872222;130
283,3,4;114.2902083;30.58872222;260
287,1,4;114.2781917;30.61060833;40
287,2,4;114.2781917;30.61060833;115
287,3,4;114.2781917;30.61060833;280
288,1,4;114.2730167;30.62014444;310
288,2,4;114.2730167;30.62014444;110
288,3,4;114.2730167;30.62014444;300
306,2,4;114.3057639;30.61464444;120
306,3,4;114.3057639;30.61464444;240
323,1,4;114.3005028;30.64588889;0
323,2,4;114.3005028;30.64588889;120
323,3,4;114.3005028;30.64588889;240
324,1,4;114.2858472;30.63352222;50
324,2,4;114.2858472;30.63352222;170
324,3,4;114.2858472;30.63352222;290
325,1,4;114.2883694;30.58077778;20
325,2,4;114.2883694;30.58077778;125
325,3,4;114.2883694;30.58077778;260
332,1,4;114.2871972;30.62796944;45
332,2,4;114.2871972;30.62796944;145
332,3,4;114.2871972;30.62796944;255
339,1,4;114.2906778;30.60535278;340
339,2,4;114.2906778;30.60535278;130
339,3,4;114.2906778;30.60535278;340
340,1,4;114.30934;30.60844;55
340,2,4;114.30934;30.60844;230
343,1,4;114.3682556;30.69307222;85
343,2,4;114.3682556;30.69307222;180
343,3,4;114.3682556;30.69307222;270
348,1,4;114.2839;30.585225;30
348,2,4;114.2839;30.585225;170
348,3,4;114.2839;30.585225;290
356,1,4;114.22917;30.49639;0
365,2,4;114.277969;30.614722;180
365,3,4;114.277969;30.614722;300
385,1,4;114.2770167;30.62063056;0
385,2,4;114.2770167;30.62063056;190
385,3,4;114.2770167;30.62063056;270
387,1,4;114.2836111;30.610125;40
387,2,4;114.2836111;30.610125;130
387,3,4;114.2836111;30.610125;225
393,1,4;114.3846639;30.68993056;0
393,2,4;114.3846639;30.68993056;120
393,3,4;114.3846639;30.68993056;240
399,2,4;114.306166;30.639405;130
399,3,4;114.306166;30.639405;250
467,2,4;114.3199;30.6053;5
470,1,4;114.30361;30.60919;30
470,2,4;114.30361;30.60919;120
470,3,4;114.30361;30.60919;330
473,2,4;114.277475;30.625391;220
500,1,4;114.2875111;30.64613611;25
500,2,4;114.2875111;30.64613611;150
500,3,4;114.2875111;30.64613611;280
508,1,4;114.2763556;30.62495278;0
508,2,4;114.2763556;30.62495278;120
508,3,4;114.2763556;30.62495278;240
557,1,4;114.2998722;30.63990278;320
557,2,4;114.2998722;30.63990278;100
557,3,4;114.2998722;30.63990278;210
572,1,4;114.3161111;30.62472222;320
572,2,4;114.3161111;30.62472222;70
572,3,4;114.3161111;30.62472222;230
573,1,4;114.3335972;30.64678889;30
573,2,4;114.3335972;30.64678889;160
573,3,4;114.3335972;30.64678889;240
635,1,4;114.234;30.522;30
652,1,4;114.2825639;30.5912056;355
652,2,4;114.2825639;30.5912056;170
652,3,4;114.2825639;30.5912056;255
680,1,4;114.3674583;30.68015278;355
680,2,4;114.3674583;30.68015278;100
680,3,4;114.3674583;30.68015278;240
681,1,4;114.3141917;30.67289167;25
681,2,4;114.3141917;30.67289167;0
681,3,4;114.3141917;30.67289167;210
682,1,4;114.3201111;30.66398889;0
682,2,4;114.3201111;30.66398889;120
682,3,4;114.3201111;30.66398889;240
683,1,4;114.3345278;30.65280556;320
683,2,4;114.3345278;30.65280556;75
683,3,4;114.3345278;30.65280556;220
685,1,4;114.3264778;30.65575833;40
685,2,4;114.3264778;30.65575833;140
685,3,4;114.3264778;30.65575833;260
686,1,4;114.3188889;30.65583333;340
686,2,4;114.3188889;30.65583333;120
686,3,4;114.3188889;30.65583333;240
687,1,4;114.3060028;30.64574444;0
687,2,4;114.3060028;30.64574444;120
687,3,4;114.3060028;30.64574444;240
688,1,4;114.2927389;30.64929444;0
688,2,4;114.2927389;30.64929444;120
688,3,4;114.2927389;30.64929444;240
689,1,4;114.2915861;30.63986944;0
689,2,4;114.2915861;30.63986944;120
689,3,4;114.2915861;30.63986944;240
691,1,4;114.322564;30.6347806;0
691,2,4;114.322564;30.6347806;70
691,3,4;114.322564;30.6347806;240
692,1,4;114.30452;30.62684;0
692,2,4;114.30452;30.62684;120
692,3,4;114.30452;30.62684;240
694,1,4;114.3155889;30.63187222;5
694,2,4;114.3155889;30.63187222;130
694,3,4;114.3155889;30.63187222;230
696,1,4;114.2809361;30.62595;350
696,2,4;114.2809361;30.62595;120
696,3,4;114.2809361;30.62595;200
697,1,4;114.2851056;30.61538333;0
697,2,4;114.2851056;30.61538333;95
697,3,4;114.2851056;30.61538333;270
698,1,4;114.2725194;30.61203889;0
698,2,4;114.2725194;30.61203889;160
698,3,4;114.2725194;30.61203889;240
699,1,4;114.2998833;30.62557778;0
699,2,4;114.2998833;30.62557778;120
699,3,4;114.2998833;30.62557778;240
700,1,4;114.29915;30.61194722;10
700,2,4;114.29915;30.61194722;175
700,3,4;114.29915;30.61194722;255
701,1,4;114.2898944;30.60806389;0
701,2,4;114.2898944;30.60806389;120
701,3,4;114.2898944;30.60806389;275
702,1,4;114.2899389;30.60110556;0
702,2,4;114.2899389;30.60110556;120
702,3,4;114.2899389;30.60110556;240
704,1,4;114.3005556;30.60611111;10
704,2,4;114.3005556;30.60611111;125
704,3,4;114.3005556;30.60611111;255
705,1,4;114.3042583;30.60532222;20
705,2,4;114.3042583;30.60532222;175
705,3,4;114.3042583;30.60532222;290
706,1,4;114.2986722;30.59273611;40
706,2,4;114.2986722;30.59273611;200
706,3,4;114.2986722;30.59273611;295
707,1,4;114.2947222;30.58527778;30
707,2,4;114.2947222;30.58527778;190
707,3,4;114.2947222;30.58527778;300
858,1,4;114.3264111;30.66190556;0
858,2,4;114.3264111;30.66190556;120
858,3,4;114.3264111;30.66190556;240
859,1,4;114.2997639;30.66072778;10
859,2,4;114.2997639;30.66072778;120
859,3,4;114.2997639;30.66072778;240
860,1,4;114.31265;30.64261944;0
860,2,4;114.31265;30.64261944;120
860,3,4;114.31265;30.64261944;240
861,1,4;114.3117583;30.62025278;0
861,2,4;114.3117583;30.62025278;135
861,3,4;114.3117583;30.62025278;255
862,1,4;114.32;30.62388889;0
862,2,4;114.32;30.62388889;120
863,1,4;114.375;30.6825;45
863,2,4;114.375;30.6825;120
863,3,4;114.375;30.6825;280
864,1,4;114.3319722;30.67416389;350
865,1,4;114.3081861;30.632075;100
865,2,4;114.3081861;30.632075;120
865,3,4;114.3081861;30.632075;240
866,1,4;114.2920917;30.616875;30
866,2,4;114.2920917;30.616875;140
866,3,4;114.2920917;30.616875;270
991,2,4;114.291531;30.578584;0
1023,2,4;114.30005;30.61771;145
1023,3,4;114.30005;30.61771;280
1024,1,4;114.28507;30.62679;0
1024,2,4;114.28507;30.62679;0
1032,1,4;114.241149;30.609322;85
1063,1,4;114.277475;30.625391;70
1063,3,4;114.277475;30.625391;320
1067,1,4;114.277181;30.584507;85
1074,2,4;114.29369;30.61359;0
1098,1,4;114.31277;30.66222;0
1098,2,4;114.31277;30.66222;140
1098,3,4;114.31277;30.66222;240
1099,1,4;114.2958417;30.65408889;0
1099,2,4;114.2958417;30.65408889;120
1099,3,4;114.2958417;30.65408889;240
1123,1,4;114.229757;30.652398;120
1136,2,4;114.324162;30.637477;130
1146,1,4;114.24496;30.52359;40
1174,1,4;114.232525;30.607356;0
3,1,4;114.26675;30.64340556;50
3,2,4;114.26675;30.64340556;120
3,3,4;114.26675;30.64340556;280
4,1,4;114.2294417;30.64076389;10
4,2,4;114.2294417;30.64076389;170
4,3,4;114.2294417;30.64076389;280
5,1,4;114.2454917;30.64942222;30
5,2,4;114.2454917;30.64942222;0
5,3,4;114.2454917;30.64942222;250
8,1,4;114.2333222;30.630175;0
8,2,4;114.2333222;30.630175;90
8,3,4;114.2333222;30.630175;250
9,1,4;114.2605917;30.62718611;50
9,2,4;114.2605917;30.62718611;170
9,3,4;114.2605917;30.62718611;285
14,1,4;114.248375;30.61481111;30
14,2,4;114.248375;30.61481111;130
14,3,4;114.248375;30.61481111;300
15,1,4;114.2667806;30.61320278;40
15,2,4;114.266851;30.614723;120
15,3,4;114.2667806;30.61320278;230
22,1,4;114.2665222;30.60590833;55
22,2,4;114.2665222;30.60590833;145
22,3,4;114.2665222;30.60590833;300
24,1,4;114.2563917;30.61888889;35
24,2,4;114.2563917;30.61888889;140
24,3,4;114.2563917;30.61888889;265
27,1,4;114.2664306;30.6006;30
27,2,4;114.2664306;30.6006;150
27,3,4;114.2664306;30.6006;240
33,1,4;114.2697444;30.59355833;35
33,2,4;114.2697444;30.59355833;155
33,3,4;114.2697444;30.59355833;280
39,1,4;114.2743278;30.59206389;55
39,2,4;114.2743278;30.59206389;125
39,3,4;114.2743278;30.59206389;205
40,1,4;114.2882944;30.57583333;85
40,2,4;114.2882944;30.57583333;245
40,3,4;114.2882944;30.57583333;340
42,1,4;114.2625139;30.58248889;45
42,2,4;114.2625139;30.58248889;170
42,3,4;114.2625139;30.58248889;280
45,1,4;114.2781;30.57554444;50
45,2,4;114.2781;30.57554444;160
45,3,4;114.2781;30.57554444;330
48,1,4;114.2656222;30.57433889;50
48,2,4;114.2656222;30.57433889;155
48,3,4;114.2656222;30.57433889;275
74,1,11;114.2123167;30.77795;60
74,2,11;114.2123167;30.77795;180
74,3,11;114.2123167;30.77795;250
97,2,4;114.28602;30.60979;0
118,1,4;114.353298;30.580301;100
124,1,4;114.2558111;30.63429722;10
124,2,4;114.2558111;30.63429722;170
124,3,4;114.2558111;30.63429722;260
127,1,4;114.2737083;30.58565833;40
127,2,4;114.2737083;30.58565833;130
127,3,4;114.2737083;30.58565833;245
130,1,4;114.2797389;30.57098611;40
130,2,4;114.2797389;30.57098611;160
130,3,4;114.2797389;30.57098611;280
133,1,4;114.240975;30.64330556;0
133,2,4;114.240975;30.64330556;170
133,3,4;114.240975;30.64330556;285
148,1,4;114.2511083;30.62369444;20
148,2,4;114.2511083;30.62369444;140
148,3,4;114.2511083;30.62369444;260
149,1,4;114.2791556;30.58315278;25
149,2,4;114.2791556;30.58315278;110
149,3,4;114.2791556;30.58315278;270
150,1,4;114.2585917;30.65929167;30
150,2,4;114.2585917;30.65929167;150
150,3,4;114.2585917;30.65929167;240
156,1,4;114.2523417;30.64116389;260
156,2,4;114.2523417;30.64116389;150
156,3,4;114.2523417;30.64116389;240
157,1,4;114.287025;30.57281389;40
157,2,4;114.287025;30.57281389;220
157,3,4;114.287025;30.57281389;250
159,1,4;114.2731639;30.60690833;30
159,2,4;114.2731639;30.60690833;105
159,3,4;114.2731639;30.60690833;260
162,1,4;114.2715361;30.57293333;100
162,2,4;114.2715361;30.57293333;170
162,3,4;114.2715361;30.57293333;310
192,1,4;114.2126167;30.63978611;40
192,2,4;114.2126167;30.63978611;150
192,3,4;114.2126167;30.63978611;290
198,1,4;114.2545278;30.61593889;50
198,2,4;114.2545278;30.61593889;135
198,3,4;114.2545278;30.61593889;310
210,1,4;114.26983;30.666848;5
227,1,4;114.2629083;30.58573333;30
227,2,4;114.2629083;30.58573333;110
227,3,4;114.2629083;30.58573333;260
231,1,4;114.24505;30.63064444;335
231,2,4;114.24505;30.63064444;120
231,3,4;114.24505;30.63064444;220
237,1,4;114.2568472;30.60624167;30
237,2,4;114.2568472;30.60624167;150
237,3,4;114.2568472;30.60624167;260
254,1,4;114.2717917;30.60263889;0
254,2,4;114.2717917;30.60263889;150
254,3,4;114.2717917;30.60263889;210
255,1,4;114.2727389;30.58149722;20
255,2,4;114.2727389;30.58149722;90
255,3,4;114.2727389;30.58149722;210
258,1,4;114.2766944;30.56713611;30
258,2,4;114.2766944;30.56713611;155
258,3,4;114.2766944;30.56713611;275
263,1,4;114.2383611;30.62263611;330
263,2,4;114.2383611;30.62263611;75
263,3,4;114.2383611;30.62263611;105
270,1,4;114.2625528;30.62040556;20
270,2,4;114.2625528;30.62040556;140
270,3,4;114.2625528;30.62040556;270
285,1,4;114.2340833;30.650425;30
285,2,4;114.2340833;30.650425;150
285,3,4;114.2340833;30.650425;280
286,1,4;114.2745333;30.59934722;70
286,2,4;114.2745333;30.59934722;180
286,3,4;114.2745333;30.59934722;290
292,1,4;114.2673833;30.57790833;30
292,2,4;114.2673833;30.57790833;130
292,3,4;114.2673833;30.57790833;240
317,1,4;114.2119;30.65068056;55
317,2,4;114.2119;30.65068056;180
317,3,4;114.2119;30.65068056;330
334,1,4;114.2832444;30.57499444;350
334,2,4;114.2832444;30.57499444;135
334,3,4;114.2832444;30.57499444;290
335,1,4;114.2687028;30.62373611;10
335,2,4;114.2687028;30.62373611;140
335,3,4;114.2687028;30.62373611;230
336,1,4;114.2591806;30.60879722;30
336,2,4;114.2591806;30.60879722;140
337,1,4;114.2796556;30.60438611;20
337,2,4;114.2796556;30.60438611;150
337,3,4;114.2796556;30.60438611;240
338,1,4;114.2517222;30.631475;20
338,2,4;114.2517222;30.631475;120
338,3,4;114.2517222;30.631475;215
347,1,11;114.2467722;30.63628611;340
347,2,11;114.2467722;30.63628611;120
347,3,11;114.2467722;30.63628611;260
350,1,4;114.2691694;30.56689722;20
350,2,4;114.2691694;30.56689722;140
350,3,4;114.2691694;30.56689722;270
367,1,4;114.2691694;30.56689722;60
389,1,4;114.2599694;30.60013333;40
389,2,4;114.2599694;30.60013333;160
389,3,4;114.2599694;30.60013333;315
487,3,4;114.28533;30.569;20
502,1,4;114.2760917;30.57153333;30
502,2,4;114.2760917;30.57153333;165
502,3,4;114.2760917;30.57153333;270
504,1,4;114.2056833;30.63260833;60
504,2,4;114.2056833;30.63260833;220
504,3,4;114.2056833;30.63260833;0
507,1,4;114.2712111;30.63488056;0
507,2,4;114.2712111;30.63488056;135
507,3,4;114.2712111;30.63488056;240
510,1,4;114.2688167;30.58796389;0
510,2,4;114.2688167;30.58796389;90
510,3,4;114.2688167;30.58796389;240
555,2,4;114.275293;30.628875;100
555,3,4;114.275293;30.628875;235
556,1,4;114.2837056;30.67448333;50
556,2,4;114.2837056;30.67448333;110
556,3,4;114.2837056;30.67448333;260
571,1,4;114.2386667;30.62721389;15
571,2,4;114.2386667;30.62721389;160
571,3,4;114.2386667;30.62721389;290
641,1,4;114.2720972;30.56834722;45
641,2,4;114.2720972;30.56834722;135
641,3,4;114.2720972;30.56834722;270
642,1,4;114.26895;30.57076389;25
642,2,4;114.26895;30.57076389;160
642,3,4;114.26895;30.57076389;275
643,1,4;114.2860194;30.57821944;30
643,2,4;114.2860194;30.57821944;150
643,3,4;114.2860194;30.57821944;270
644,1,4;114.2752694;30.5789;30
644,2,4;114.2752694;30.5789;140
644,3,4;114.2752694;30.5789;285
645,1,4;114.2704528;30.57760833;30
645,2,4;114.2704528;30.57760833;150
645,3,4;114.2704528;30.57760833;270
646,1,4;114.2694389;30.58248611;30
646,2,4;114.2694389;30.58248611;160
646,3,4;114.2694389;30.58248611;310
647,1,4;114.278;30.5865;90
647,2,4;114.278;30.5865;180
647,3,4;114.278;30.5865;240
648,1,4;114.2715278;30.59830556;80
648,2,4;114.2715278;30.59830556;150
648,3,4;114.2715278;30.59830556;260
649,1,4;114.2683333;30.59027778;315
649,2,4;114.2683333;30.59027778;130
649,3,4;114.2683333;30.59027778;215
650,1,4;114.2636111;30.595;90
650,2,4;114.2636111;30.595;190
650,3,4;114.2636111;30.595;230
651,1,4;114.2798639;30.59659167;30
651,2,4;114.2798639;30.59659167;130
651,3,4;114.2798639;30.59659167;270
653,1,4;114.2846833;30.66785556;30
653,2,4;114.2846833;30.66785556;140
653,3,4;114.2846833;30.66785556;250
656,1,4;114.2489444;30.620175;10
656,2,4;114.2489444;30.620175;220
656,3,4;114.2489444;30.620175;270
658,1,4;114.2417056;30.63455556;30
658,2,4;114.2417056;30.63455556;150
658,3,4;114.2417056;30.63455556;270
659,1,4;114.2651361;30.62971111;60
659,2,4;114.2651361;30.62971111;120
659,3,4;114.2651361;30.62971111;330
660,1,4;114.2773556;30.63269167;30
660,2,4;114.2773556;30.63269167;150
660,3,4;114.2773556;30.63269167;280
662,1,4;114.2591472;30.64753889;30
662,2,4;114.2591472;30.64753889;140
662,3,4;114.2591472;30.64753889;270
665,1,4;114.2694389;30.60892778;30
665,2,4;114.2694389;30.60892778;140
665,3,4;114.2694389;30.60892778;270
666,1,4;114.263325;30.60693889;35
666,2,4;114.263325;30.60693889;150
666,3,4;114.263325;30.60693889;245
667,1,4;114.2309194;30.63750278;15
667,2,4;114.2309194;30.63750278;165
667,3,4;114.2309194;30.63750278;240
668,1,4;114.2036111;30.63611111;75
668,2,4;114.2036111;30.63611111;150
668,3,4;114.2036111;30.63611111;270
669,1,4;114.2694722;30.68070833;350
669,2,4;114.2694722;30.68070833;170
669,3,4;114.2694722;30.68070833;250
670,1,4;114.2166667;30.65694444;30
670,2,4;114.2166667;30.65694444;150
670,3,4;114.2166667;30.65694444;290
671,1,4;114.24015;30.655275;30
671,2,4;114.24015;30.655275;150
671,3,4;114.24015;30.655275;220
672,1,4;114.2550139;30.65114167;60
672,2,4;114.2550139;30.65114167;210
672,3,4;114.2550139;30.65114167;245
673,1,4;114.2186111;30.63027778;10
673,2,4;114.2186111;30.63027778;150
673,3,4;114.2186111;30.63027778;270
674,1,4;114.1969444;30.63472222;40
674,2,4;114.1969444;30.63472222;210
674,3,4;114.1969444;30.63472222;325
675,1,4;114.2405556;30.63916667;30
675,2,4;114.2405556;30.63916667;150
675,3,4;114.2405556;30.63916667;270
677,1,11;114.19225;30.63005556;30
677,2,11;114.19225;30.63005556;105
677,3,11;114.19225;30.63005556;255
678,1,4;114.2289167;30.65260556;30
678,2,4;114.2289167;30.65260556;220
678,3,4;114.2289167;30.65260556;260
679,1,4;114.2522278;30.66096667;70
679,2,4;114.2522278;30.66096667;150
679,3,4;114.2522278;30.66096667;250
708,1,4;114.2179861;30.67390278;20
708,2,4;114.2179861;30.67390278;115
708,3,4;114.2179861;30.67390278;270
724,1,4;114.3345;30.50778;0
877,1,4;114.26194;30.59056;120
877,2,4;114.26194;30.59056;220
878,1,4;114.22028;30.635;0
878,2,4;114.22028;30.635;120
878,3,4;114.22028;30.635;240
880,1,4;114.25305;30.61070833;20
880,2,4;114.25305;30.61070833;120
880,3,4;114.25305;30.61070833;240
881,1,4;114.25389;30.62806;0
881,2,4;114.25389;30.62806;90
881,3,4;114.25389;30.62806;240
882,1,4;114.26083;30.61278;0
882,2,4;114.26083;30.61278;120
882,3,4;114.26083;30.61278;240
883,1,4;114.265025;30.63646389;0
883,2,4;114.265025;30.63646389;120
883,3,4;114.265025;30.63646389;240
884,1,4;114.27333;30.64611;0
884,2,4;114.27333;30.64611;95
884,3,4;114.27333;30.64611;245
885,1,4;114.2147472;30.66584444;340
885,2,4;114.2147472;30.66584444;120
885,3,4;114.2147472;30.66584444;210
889,1,11;114.195277;30.649735;0
889,2,11;114.195277;30.649735;120
889,3,11;114.195277;30.649735;270
891,1,4;114.23973;30.647017;0
891,2,4;114.23973;30.647017;120
891,3,4;114.23973;30.647017;240
917,1,4;114.287428;30.500953;350
927,2,4;114.25861;30.59805;60
927,3,4;114.282485;30.604063;0
932,1,4;114.263319;30.599628;295
941,3,4;114.270322;30.613429;0
963,3,4;114.274012;30.577887;160
965,3,4;114.277638;30.584422;210
986,1,4;114.152629;30.525274;0
986,3,4;114.379498;30.498364;0
987,2,4;114.25474;30.57462;0
1007,1,4;114.2911111;30.66444444;50
1007,2,4;114.2911111;30.66444444;150
1007,3,4;114.2911111;30.66444444;290
1016,1,4;114.17083;30.53167;130
1019,1,4;114.248634;30.626555;300
1019,3,4;114.252272;30.628067;0
1023,1,4;114.30005;30.61771;30
1034,3,4;114.25434;30.64883;0
1046,1,4;114.27336;30.66697;0
1046,2,4;114.27336;30.66697;120
1046,3,4;114.27336;30.66697;240
1050,1,4;114.16944;30.49694;0
1058,1,4;114.245345;30.614719;80
1058,2,4;114.245338;30.614722;200
1064,2,4;114.273234;30.574707;170
1075,2,4;114.260798;30.56205;0
1079,1,4;114.23667;30.64296;0
1079,2,4;114.23667;30.64296;120
1080,1,4;114.238131;30.698642;350
1080,2,4;114.238131;30.698642;190
1080,3,4;114.238131;30.698642;70
1081,1,4;114.259249;30.632264;0
1081,2,4;114.259249;30.632264;120
1081,3,4;114.259249;30.632264;240
1114,3,4;114.278798;30.577913;100
1115,1,4;114.28089;30.581536;15
1116,2,4;114.260285;30.558208;255
1117,1,4;114.217074;30.56905;65
1118,2,4;114.19164;30.63742;40
1118,3,4;114.19164;30.63742;225
1123,2,4;114.229757;30.652398;350
1136,1,4;114.324162;30.637477;0
1139,1,4;114.258255;30.583879;110
1197,1,4;114.207545;30.568651;40
18,1,4;114.2016111;30.61008889;10
18,2,4;114.2016111;30.61008889;135
18,3,4;114.2016111;30.61008889;270
19,1,4;114.2335833;30.61076111;15
19,2,4;114.2335833;30.61076111;120
19,3,4;114.2335833;30.61076111;255
20,1,4;114.2381944;30.60800556;35
20,2,4;114.2381944;30.60800556;200
20,3,4;114.2381944;30.60800556;300
25,1,4;114.2234389;30.60388889;20
25,2,4;114.2234389;30.60388889;170
25,3,4;114.2234389;30.60388889;270
28,1,4;114.189618;30.600572;30
28,2,4;114.189618;30.600572;170
28,3,4;114.189618;30.600572;270
30,1,4;114.2323222;30.59564167;10
30,2,4;114.2323222;30.59564167;150
30,3,4;114.2323222;30.59564167;270
31,1,4;114.2058778;30.59391944;30
31,2,4;114.2058778;30.59391944;165
31,3,4;114.2058778;30.59391944;270
32,1,4;114.2575167;30.59133889;20
32,2,4;114.2575167;30.59133889;145
32,3,4;114.2575167;30.59133889;250
35,1,4;114.2151306;30.59202222;0
35,2,4;114.2151306;30.59202222;190
35,3,4;114.2151306;30.59202222;290
36,1,4;114.1954861;30.59163889;80
36,2,4;114.1954861;30.59163889;180
36,3,4;114.1954861;30.59163889;330
37,1,4;114.1828722;30.60449167;345
37,2,4;114.1828722;30.60449167;110
37,3,4;114.1828722;30.60449167;240
38,1,4;114.238425;30.58781944;30
38,2,4;114.238425;30.58781944;170
38,3,4;114.238425;30.58781944;290
43,1,4;114.2546944;30.58071944;30
43,2,4;114.2546944;30.58071944;170
43,3,4;114.2546944;30.58071944;300
44,1,4;114.2382694;30.57757222;20
44,2,4;114.2382694;30.57757222;160
44,3,4;114.2382694;30.57757222;270
46,1,4;114.2238583;30.57563889;10
46,2,4;114.2238583;30.57563889;120
46,3,4;114.2238583;30.57563889;240
47,1,4;114.2544861;30.57202222;30
47,2,4;114.2544861;30.57202222;170
47,3,4;114.2544861;30.57202222;280
53,1,4;114.2574194;30.56725556;25
53,2,4;114.2574194;30.56725556;180
53,3,4;114.2574194;30.56725556;300
87,1,4;114.1852361;30.58790833;0
87,2,4;114.1852361;30.58790833;120
87,3,4;114.1852361;30.58790833;240
121,1,4;114.2472861;30.58778611;80
121,2,4;114.2472861;30.58778611;200
121,3,4;114.2472861;30.58778611;305
152,1,4;114.2283361;30.62507778;20
152,2,4;114.2283361;30.62507778;160
152,3,4;114.2283361;30.62507778;240
171,1,4;114.2468;30.57784;30
171,2,4;114.2468;30.57784;150
171,3,4;114.2468;30.57784;270
172,1,4;114.1850222;30.59382222;0
172,2,4;114.1850222;30.59382222;135
172,3,4;114.1850222;30.59382222;240
193,1,4;114.25055;30.58289167;60
193,2,4;114.25055;30.58289167;180
193,3,4;114.25055;30.58289167;300
196,1,11;114.178425;30.61180833;30
196,2,11;114.178425;30.61180833;170
196,3,11;114.178425;30.61180833;290
235,1,4;114.2426944;30.590525;40
235,2,4;114.2426944;30.590525;180
235,3,4;114.2426944;30.590525;290
245,1,4;114.22583;30.58861;30
